oid,test,train_fold1,val_fold1,train_fold2,val_fold2,train_fold3,val_fold3,train_fold4,val_fold4,train_fold5,val_fold5
ZTF25aadcylv,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaddgfc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaddkie,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaddrbu,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadetbt,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadevqv,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadexjn,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadfmfe,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadfqjb,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadfuyb,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadfuzq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadfwoz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadgcki,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadgcqi,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadgcto,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadgdow,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadhmta,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadhobh,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadhoxh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadhtfg,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadhuav,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadictv,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadigin,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadigrr,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadkgix,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadlhgd,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadlhqn,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadlhrm,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadllil,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadlqdf,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadlqew,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadlqfo,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadltny,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadlugr,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadmaqa,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadnogd,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadnpqj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadnpyi,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadnqwd,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadnryr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadnsei,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadnsja,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadnsku,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadnsyu,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadnthv,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadntob,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadntzd,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadnucz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadnuje,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadnumh,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadnunz,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadnvuz,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadnwdl,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadnwmq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadnxtg,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadnxuk,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadnxup,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadnxyi,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadnyok,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadnzrg,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadoahz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadoawe,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadobgc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadobna,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadobqx,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadocfd,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadocrz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadodbm,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadoddr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadodey,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadodik,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadodiz,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadodos,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadodxk,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadoeph,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadofac,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadofkl,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadogcx,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadogdb,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadohxh,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadojaj,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadojpy,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadomdx,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadomvq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadonjk,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadoply,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadorcp,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadorvj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadoubr,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadowyf,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadoyhz,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadoyxk,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadozie,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadozji,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadpagd,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadpbbz,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadpbre,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadpbrz,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadpcyd,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadpdoo,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadpdzc,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadpemn,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadpgpv,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadpldb,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadpmzs,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadpseq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadptup,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadqafc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadqagj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadqblq,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadqbsu,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadqccx,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadqeea,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadqeid,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadqlam,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadqmhr,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadqnpq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadqpde,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadqsrc,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadrhla,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadrkik,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadrorc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadrpsj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadrree,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadrsoy,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadrzjk,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadrzrj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadsabl,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadsgsu,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadsrdp,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadstwz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadtbha,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadtusj,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadupwg,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadurqw,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaduubv,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadvwok,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadwasr,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadwees,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadwhdp,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadwoyl,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadwpdr,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadwwom,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadwyyz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxhcj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxhoo,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadxhvs,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxllq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxmgc,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadxqku,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadxqnz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadxquh,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadxqzy,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadxspw,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadxtcu,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadxtjo,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadxtva,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadxvnk,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadxytz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxzdc,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxzjt,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadycqx,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadydef,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadydhp,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadyhts,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadyikc,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadyiqd,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadyiyf,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadyjsb,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadyogm,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadyoid,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadypmk,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadyrml,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadyxov,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadyzik,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadyzky,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadzabe,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadzgtw,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadzgxo,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadzhii,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadzhpw,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadzhqf,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadzkpv,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadzltm,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadzotq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadzqvz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadzugw,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadzwbs,1,0,0,0,0,0,0,0,0,0,0
ZTF25aadzwhw,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeahys,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaeamcn,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaeaqkh,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeaquu,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaearne,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaeaubq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeavsz,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeaxvh,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaebctc,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaebfgd,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaebkdz,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaeblfr,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaebqvl,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaebtmq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaebwtr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaebysd,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaecatq,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaechat,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaedgfn,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaedhhj,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaedhzi,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaedkfn,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaedorq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaedtjs,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaeebbs,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeejzq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeeopt,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeetrh,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaeewey,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeewxc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaefglk,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaefhty,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaefjfq,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaefmes,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaefpjy,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaegdlz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeggke,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeghtk,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaegoou,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaegrwh,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeipwf,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeiwjc,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaeixax,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaelkws,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaemcwa,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeuesi,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaeuevy,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaewwhy,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaexmjo,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaexoyf,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeyhmn,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafdwin,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafdznv,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafdzsb,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafecyz,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafedhq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafeixc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafhomb,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafhylr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafibii,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafinhn,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafkgbc,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafkghc,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafkgqm,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafkobk,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafkofm,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafktzs,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafkudw,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafkuhi,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafkuix,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafobzl,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafodpp,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafofmu,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafojrq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafqvot,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafratu,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafsqka,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafstyp,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafsvec,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafszil,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaftdfu,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaftthw,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaftvfq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafulea,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafulfd,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafumfl,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafunxj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafuujx,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafvald,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafvaqf,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafvbeq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafvrmz,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwbcr,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafwbdj,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwbid,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafwcgi,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwcmp,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafwdxq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafwdyh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafwdzi,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafweab,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafwenk,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwfga,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafwfof,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafwfzz,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwgbh,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwoqx,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafwshe,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafwzqv,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafxadh,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafxefh,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafxhwr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafxjcq,1,0,0,0,0,0,0,0,0,0,0
ZTF25aafxkcn,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafxtlr,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafydrq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafyiwo,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafyogt,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafyowc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafyrpv,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafyrrh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafysqm,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafytak,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafytez,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafyzrg,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafzcnv,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafzduc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafzncz,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagaalz,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagajvv,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbdvy,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbene,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagbfnl,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagbfuo,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbfxn,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbkad,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbnoo,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbosk,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbpjr,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbqyv,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbrjw,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbrlt,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbrpb,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagbsbc,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbsfj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbsfo,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagbsgv,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbsqw,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagbsxt,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbsxw,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbtag,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbtci,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbttn,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbttx,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagbuno,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbusn,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbvdf,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbvrp,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagbwyq,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbycg,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbzll,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagdqgv,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagenlz,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagesgo,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagezfh,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagezzb,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagffqy,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagfgol,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagfolg,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagfsjf,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaggckj,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaggpsn,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaggptz,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaggsfv,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaggugu,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaggvje,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaghlbd,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaghvcm,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaghzcn,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagiabl,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagicqr,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagieqs,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagifoy,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagihat,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaginlj,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagjfth,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagjhel,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagjiap,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagjtok,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagjywq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagksbc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagksqn,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaglbkb,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaglcrr,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagledm,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaglehw,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaglhnn,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaglhtc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagljrb,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagljum,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagljzw,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagllzj,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaglorv,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaglpax,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaglpch,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaglqvm,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaglres,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaglrlj,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaglsdj,1,0,0,0,0,0,0,0,0,0,0
ZTF25aaglstk,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaglszr,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagmfxr,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagmhlt,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagmtdd,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagnajz,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagnemz,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagnesh,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagnfew,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagnnuw,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagnscv,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagnutx,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagnzfj,1,0,0,0,0,0,0,0,0,0,0
ZTF25aagnzwz,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagoicl,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagqeov,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagqert,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagqgbg,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagqgce,0,1,0,1,0,1,0,1,0,0,1
