oid,test,train_fold1,val_fold1,train_fold2,val_fold2,train_fold3,val_fold3,train_fold4,val_fold4,train_fold5,val_fold5
ZTF25aadntzd,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadnucz,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadnuje,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadnujq,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadnumh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadnunz,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadnvuz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadnwdc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadnwdl,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadnwmq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadnxae,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadnxtg,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadnxuk,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadnxup,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadnxyi,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadnyok,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadnzrg,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadoahz,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadoawe,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadobgc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadobna,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadobqx,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadocfd,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadocrz,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadodbm,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadoddr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadodey,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadodik,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadodiz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadodos,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadodxk,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadoeph,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadofac,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadofkl,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadogcx,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadogdb,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadohxh,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadojaj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadojpy,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadomdx,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadomvq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadonjk,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadoply,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadorcp,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadorvj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadoubr,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadowcj,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadowyf,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadoydt,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadoyhz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadoyxk,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadoyxv,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadozie,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadozji,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadpagd,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadpbbz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadpbre,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadpbrz,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadpbzc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadpcyd,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadpdoo,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadpdzc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadpemn,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadpgpv,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadpldb,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadpmzs,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadpnxs,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadpseq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadptup,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadqafc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadqagj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadqblq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadqbsu,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadqccx,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadqeea,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadqeid,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadqlam,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadqmhr,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadqnpq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadqpde,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadqsrc,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadrhla,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadrkik,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadrorc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadrpsj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadrree,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadrsoy,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadrzjk,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadrzrj,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadsabl,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadsgsu,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadsrcr,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadsrdp,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadstwz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadtbha,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadtgiq,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadtusj,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadupwg,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadurqw,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadusao,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaduubv,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadvbhh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadvjpx,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadvkre,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadvwok,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadwasr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadwees,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadwhdp,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadwoyl,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadwpdr,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadwrly,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadwwji,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadwwom,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadwyyz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadxhcj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadxhoo,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadxhvs,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadxllq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadxmgc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadxqku,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadxqnz,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadxquh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadxqzy,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadxspw,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxtcu,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadxtjo,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadxtva,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadxvnk,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadxxbt,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadxxyk,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxytz,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadxzdc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadxzjt,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadxzst,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadycqx,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadydef,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadydhp,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadyhts,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadyikc,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadyiqd,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadyiyf,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadyjsb,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadyogm,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadyoid,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadypmk,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadyrml,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadyxov,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadyzik,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadyzky,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadzabe,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadzgtw,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadzgxo,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadzhii,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadzhpw,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadzhqf,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadzkpv,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadzltm,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadznjl,0,1,0,1,0,1,0,0,1,1,0
ZTF25aadzotq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aadzqvz,0,1,0,0,1,1,0,1,0,1,0
ZTF25aadzugw,0,0,1,1,0,1,0,1,0,1,0
ZTF25aadzwbs,0,1,0,1,0,0,1,1,0,1,0
ZTF25aadzwhw,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaeahys,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaeamcn,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaeamfl,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeaqkh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeaquu,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaearne,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaeaubq,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeavsz,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaeaxvh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaebctc,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaebfgd,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaebkdz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaeblfr,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaebqmi,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaebqvl,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaebtmq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaebwtr,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaebysd,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaecatq,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaechat,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaeckse,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaeckya,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaedgfn,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaedhhj,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaedhzi,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaedkfn,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaedorq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaedtjs,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeebbs,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeebxj,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaeejzq,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeelxw,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeeopt,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeetrh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeewey,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeewxc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaefglk,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaefhty,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaefjfq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaefmes,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaefniz,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaefpjy,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaegdlz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeggke,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeghtk,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaegoou,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaegrwh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeipwf,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeiwjc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeixax,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaekosb,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaelikl,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaelkws,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaemcwa,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaenuvz,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeojyp,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeptir,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaeqwlo,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaeqxzj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaestyd,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaeuesi,0,1,0,1,0,1,0,0,1,1,0
ZTF25aaeuevy,0,1,0,1,0,1,0,1,0,0,1
ZTF25aaewwhy,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaexmjo,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaexoyf,0,0,1,1,0,1,0,1,0,1,0
ZTF25aaeyhmn,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafcoaa,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafdqwn,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafdsui,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafdudw,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafdwin,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafdznv,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafdzsb,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafeaaq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafecyz,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafedhq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafedjz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafedmc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafeedj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafeefo,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafeixc,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafejfz,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafgcqs,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafgfll,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafhert,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafhomb,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafhylr,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafibii,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafifkc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafifqa,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafimff,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafimxd,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafinhn,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafinnt,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafjpdg,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafjphe,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafkgbc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafkghc,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafkghv,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafkgqm,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafkobk,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafkofm,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafkote,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafkswo,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafktzs,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafkubt,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafkudw,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafkuhi,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafkuix,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafkxmj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafobno,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafobzl,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafocmy,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafodpp,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafofcs,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafoflc,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafofmu,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafojrq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafpqvd,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafpsjf,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafpyue,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafqmxq,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafqvot,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafratu,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafsqka,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafstyp,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafsuzh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafsvec,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafsvgq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafszil,0,1,0,1,0,0,1,1,0,1,0
ZTF25aaftdfu,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaftthw,0,1,0,0,1,1,0,1,0,1,0
ZTF25aaftvfq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafulea,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafulfd,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafumfl,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafunxj,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafuoeh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafuppk,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafutph,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafuujx,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafvald,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafvaqf,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafvbeq,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafvbzn,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafvcjj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafvcjp,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafvrmz,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafvzij,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafvzsj,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwbcr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwbdj,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwbhf,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwbid,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwbig,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafwbon,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafwcgi,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafwcil,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafwcmp,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwdrt,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwdxq,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafwdyh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafwdzi,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafweab,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwenk,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwfga,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwfof,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwfvr,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafwfzz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafwgbh,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwjoy,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafwoqx,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafwshe,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafwzqv,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafxadh,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafxefh,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafxhwr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafxjcq,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafxkcn,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafxkwh,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafxtlr,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafydrq,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafyiwo,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafyjnf,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafynpo,0,1,0,0,1,1,0,1,0,1,0
ZTF25aafyogt,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafyowc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafyrel,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafyrpv,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafyrrh,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafysqm,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafytak,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafytez,0,1,0,1,0,1,0,0,1,1,0
ZTF25aafywpr,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafyzrg,0,1,0,1,0,0,1,1,0,1,0
ZTF25aafzcnv,0,0,1,1,0,1,0,1,0,1,0
ZTF25aafzduc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aafzncz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagaalz,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagacqk,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagagfz,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagahrw,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagajvv,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbaek,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbdkj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbdoy,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbdtg,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbdvy,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbelb,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbene,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbfnc,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbfnk,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbfnl,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbfuo,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbfxn,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbfzn,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbifh,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbift,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbitb,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbkad,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbkaj,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbldp,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbnoo,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbntg,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbopb,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbosk,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbpag,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbpjr,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbpwh,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbpyp,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbqjy,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbqyv,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbrej,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbrjw,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbrlt,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbrpb,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbsbc,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbsfj,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbsfo,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbsgv,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbsho,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbsqw,0,1,0,0,1,1,0,1,0,1,0
ZTF25aagbsxt,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbsxw,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbtag,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbtci,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbtpf,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbttn,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbttx,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbtvt,0,0,1,1,0,1,0,1,0,1,0
ZTF25aagbuno,0,1,0,1,0,0,1,1,0,1,0
ZTF25aagbusn,0,1,0,1,0,1,0,0,1,1,0
ZTF25aagbvdf,0,1,0,1,0,1,0,1,0,0,1
ZTF25aagbvrp,0,1,0,1,0,1,0,1,0,0,1
